,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Survived,Boarded,Class,MWC,Age,Adut_or_Chld,Sex,Paid,Ticket_No,Boat_or_Body,Job,Class_Dept,Class_Full,FirstName,LastName,Title,url
1311,1311,1311,1311,"MCGOUGH, Mr George Francis 'Paddy'",Alive,Southampton,Crew,Man,36,Adult,Male,,,,Able Seaman,Deck Crew,D,George Francis 'Paddy',Mcgough,Mr,https://www.encyclopedia-titanica.org//titanic-victim/george-francis-bailey.html
1312,1312,1312,1312,"MCGOUGH, Mr James Robert",Alive,Southampton,1,Man,35,Adult,Male,26.2875,17473,7,Buyer,1st Class Passenger,1,James Robert,Mcgough,Mr,https://www.encyclopedia-titanica.org//titanic-victim/robert-james-bateman.html
1313,1313,1313,1313,"MCGOVERN, Ms Mary",Alive,Queenstown,3,Woman,22,Adult,Female,7.87916667,330931,13,,3rd Class Passenger,3,Mary,Mcgovern,Ms,https://www.encyclopedia-titanica.org//titanic-survivor/mary-mcgovern.html
1314,1314,1314,1314,"MCGOWAN, Miss Anna Annie",Alive,Queenstown,3,Woman,17,Adult,Female,8.279,,,,,3,Anna Annie,Mcgowan,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/anna-annie-mcgowan.html
1315,1315,1315,1315,"MCGOWAN, Miss Katherine",Dead,Queenstown,3,Woman,42,Adult,Female,7.75,9232,,,3rd Class Passenger,3,Katherine,Mcgowan,Miss,https://www.encyclopedia-titanica.org/titanic-search.php?q=Katherine+Mcgowan
1316,1316,1316,1316,"MCGRADY, Mr James",Dead,Southampton,Crew,Man,27,Adult,Male,,,[330],Saloon Steward,Victualling Crew,V,James,Mcgrady,Mr,https://www.encyclopedia-titanica.org//titanic-victim/james-mcgrady.html
1317,1317,1317,1317,"MCINERNEY, Mr Thomas",Dead,Southampton,Crew,Man,38,Adult,Male,,,,Greaser,Engineering Crew,E,Thomas,Mcinerney,Mr,https://www.encyclopedia-titanica.org//titanic-victim/thomas-mcinerney.html
1318,1318,1318,1318,"MCINTYRE, Mr William",Alive,Southampton,Crew,Man,21,Adult,Male,,,,Trimmer,Engineering Crew,E,William,Mcintyre,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/william-mcintyre.html
1319,1319,1319,1319,"MCKANE, Mr Peter Dan",Dead,Southampton,2,Man,46,Adult,Male,26,,,Quarryman,,2,Peter Dan,Mckane,Mr,https://www.encyclopedia-titanica.org//titanic-victim/peter-dan-mckane.html
1320,1320,1320,1320,"MCLAREN, Mrs Hypatia",Alive,Southampton,Crew,Woman,40,Adult,Female,,,,Stewardess,Victualling Crew,V,Hypatia,Mclaren,Mrs,https://www.encyclopedia-titanica.org/titanic-search.php?q=Hypatia+Mclaren
1321,1321,1321,1321,"MCMAHON, Mr Martin",Dead,Queenstown,3,Man,19,Adult,Male,7.75,370372,,Farm Labourer,3rd Class Passenger,3,Martin,Mcmahon,Mr,https://www.encyclopedia-titanica.org//titanic-victim/martin-mcmahon.html
1322,1322,1322,1322,"MCMICKEN, Mr Arthur",Alive,Belfast,Crew,Man,23,Adult,Male,,,11,Saloon Steward (1st class),Victualling Crew,V,Arthur,Mcmicken,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/arthur-mcmicken.html
1323,1323,1323,1323,"MCMICKEN, Mr Benjamin Tucker",Dead,Belfast,Crew,Man,21,Adult,Male,,,,Second Pantry Steward,Victualling Crew,V,Benjamin Tucker,Mcmicken,Mr,https://www.encyclopedia-titanica.org//titanic-victim/benjamin-tucker-mcmicken.html
1324,1324,1324,1324,"MCMULLIN, Mr John Richard",Dead,Belfast,Crew,Man,32,Adult,Male,,,,First class saloon steward,Victualling Crew,V,John Richard,Mcmullin,Mr,https://www.encyclopedia-titanica.org//titanic-victim/richard-charles-john-paice.html
1325,1325,1325,1325,"MCMURRAY, Mr William",Dead,Belfast,Crew,Man,43,Adult,Male,,,,1st Class Bedroom Steward,Victualling Crew,V,William,Mcmurray,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-mcmurray.html
1326,1326,1326,1326,"MCNAMEE, Mr Neal",Dead,Southampton,3,Man,27,Adult,Male,16.1,376566,,Provision Manager,3rd Class Passenger,3,Neal,Mcnamee,Mr,https://www.encyclopedia-titanica.org//titanic-victim/neal-mcnamee.html
1327,1327,1327,1327,"MCNAMEE, Mrs Eileen",Dead,Southampton,3,Woman,19,Adult,Female,16.1,376566,[53],,3rd Class Passenger,3,Eileen,Mcnamee,Mrs,https://www.encyclopedia-titanica.org//titanic-victim/eileen-mcnamee.html
1328,1328,1328,1328,"MCNEILL, Miss Bridget",Dead,Queenstown,3,Woman,32,Adult,Female,7.75,370368,,,3rd Class Passenger,3,Bridget,Mcneill,Miss,https://www.encyclopedia-titanica.org//titanic-victim/bridget-mcneill.html
1329,1329,1329,1329,"MCQUILLAN, Mr William",Dead,Belfast,Crew,Man,26,Adult,Male,,,[183],Fireman,Engineering Crew,E,William,Mcquillan,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-mcquillan.html
1330,1330,1330,1330,"MCRAE, Mr William Alexander",Dead,Southampton,Crew,Man,31,Adult,Male,,,,Fireman,Engineering Crew,E,William Alexander,Mcrae,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-alexander.html
1331,1331,1331,1331,"MCREYNOLDS, Mr William",Dead,Belfast,Crew,Man,22,Adult,Male,,,,Junior 6th. Engineer,Engineering Crew,E,William,Mcreynolds,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-mcreynolds.html
1332,1332,1332,1332,"MEANWELL, Mrs Marian",Dead,Southampton,3,Woman,63,Adult,Female,8.05,392087,,Milliner,3rd Class Passenger,3,Marian,Meanwell,Mrs,https://www.encyclopedia-titanica.org//titanic-victim/marian-meanwell.html
1333,1333,1333,1333,"MEEHAN, Mr John",Dead,Queenstown,3,Man,22,Adult,Male,7.75,,,General Labourer,,3,John,Meehan,Mr,https://www.encyclopedia-titanica.org//titanic-victim/john-meehan.html
1334,1334,1334,1334,"MEEK, Mrs Annie Louise Rowley",Dead,Southampton,3,Woman,31,Adult,Female,8.05,343095,,,3rd Class Passenger,3,Annie Louise Rowley,Meek,Mrs,https://www.encyclopedia-titanica.org//titanic-victim/annie-louise-rowley-meek.html
1335,1335,1335,1335,"MELLINGER, Miss Madeleine Violet",Alive,Southampton,2,Child,13,Child,Female,19.5,250644,14,,2nd Class Passenger,2,Madeleine Violet,Mellinger,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/madeleine-violet-mellinger.html
1336,1336,1336,1336,"MELLINGER, Mrs Elizabeth Anne",Alive,Southampton,2,Woman,41,Adult,Female,19.5,250644,14,,2nd Class Passenger,2,Elizabeth Anne,Mellinger,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/elizabeth-anne-mellinger.html
1337,1337,1337,1337,"MELLOR, Mr Arthur",Dead,Southampton,Crew,Man,34,Adult,Male,,,,Saloon Steward,Victualling Crew,V,Arthur,Mellor,Mr,https://www.encyclopedia-titanica.org//titanic-victim/arthur-mellor.html
1338,1338,1338,1338,"MELLORS, Mr William John",Alive,Southampton,2,Man,19,Adult,Male,10.5,751,A,Salesman,2nd Class Passenger,2,William John,Mellors,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-john-berriman.html
1339,1339,1339,1339,"MEO (MARTINO), Mr Alfonzo",Dead,Southampton,3,Man,48,Adult,Male,8.05,11206,[201],Musician,3rd Class Passenger,3,Alfonzo,Meo (martino),Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=Alfonzo+Meo (martino)
1340,1340,1340,1340,"MERNAGH, Mr Robert",Dead,Queenstown,3,Man,28,Adult,Male,7.75,368703,,Farm Labourer,3rd Class Passenger,3,Robert,Mernagh,Mr,https://www.encyclopedia-titanica.org//titanic-victim/robert-mernagh.html
1341,1341,1341,1341,"MEYER, Mr August",Dead,Southampton,2,Man,31,Adult,Male,13,248723,,Baker,2nd Class Passenger,2,August,Meyer,Mr,https://www.encyclopedia-titanica.org//titanic-victim/august-meyer.html
1342,1342,1342,1342,"MEYER, Mr Edgar Joseph",Dead,Cherbourg,1,Man,28,Adult,Male,82.1708333,17604,,Mechanical Engineer,1st Class Passenger,1,Edgar Joseph,Meyer,Mr,https://www.encyclopedia-titanica.org//titanic-victim/edgar-meyer.html
1343,1343,1343,1343,"MEYER, Mrs Leila",Alive,Cherbourg,1,Woman,25,Adult,Female,82.1708333,17604,6,,1st Class Passenger,1,Leila,Meyer,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/leila-meyer.html
1344,1344,1344,1344,"MIDDLETON, Mr Alfred Pirrie",Dead,Belfast,Crew,Man,26,Adult,Male,,,,Assistant Electrician,Engineering Crew,E,Alfred Pirrie,Middleton,Mr,https://www.encyclopedia-titanica.org//titanic-victim/alfred-pirrie-middleton.html
1345,1345,1345,1345,"MIDDLETON, Mr Mark Victor",Dead,Southampton,Crew,Man,24,Adult,Male,,,,Saloon Steward (2nd class),Victualling Crew,V,Mark Victor,Middleton,Mr,https://www.encyclopedia-titanica.org//titanic-victim/mark-victor-middleton.html
1346,1346,1346,1346,"MIDTSJ, Mr Karl Albert",Alive,Southampton,3,Man,21,Adult,Male,7.775,345501,15,Farmer,3rd Class Passenger,3,Karl Albert,Midtsj,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/karl-albert-midtsjo.html
1347,1347,1347,1347,"MIHOFF, Mr Stoytcho",Dead,Southampton,3,Man,28,Adult,Male,7.89583333,349207,,General Labourer,3rd Class Passenger,3,Stoytcho,Mihoff,Mr,https://www.encyclopedia-titanica.org//titanic-victim/stoytcho-mihoff.html
1348,1348,1348,1348,"MILES, Mr Frank",Dead,Southampton,3,Man,23,Adult,Male,8.05,359306,,Engineer,3rd Class Passenger,3,Frank,Miles,Mr,https://www.encyclopedia-titanica.org//titanic-victim/frank-miles.html
1349,1349,1349,1349,"MILFORD, Mr George",Dead,Southampton,Crew,Man,27,Adult,Male,,,,Fireman,Engineering Crew,E,George,Milford,Mr,https://www.encyclopedia-titanica.org//titanic-victim/george-milford.html
1350,1350,1350,1350,"MILLAR, Mr Robert",Dead,Belfast,Crew,Man,26,Adult,Male,,,,Extra 5th Engineer,Engineering Crew,E,Robert,Millar,Mr,https://www.encyclopedia-titanica.org//titanic-victim/robert-millar.html
1351,1351,1351,1351,"MILLAR, Mr Thomas",Dead,Belfast,Crew,Man,32,Adult,Male,,,,Deck Engineer,Engineering Crew,E,Thomas,Millar,Mr,https://www.encyclopedia-titanica.org//titanic-victim/thomas-millar.html
1352,1352,1352,1352,"MILLET, Mr Francis Davis",Dead,Cherbourg,1,Man,65,Adult,Male,26.55,13509,[249],Artist,1st Class Passenger,1,Francis Davis,Millet,Mr,https://www.encyclopedia-titanica.org//titanic-victim/francis-davis-millet.html
1353,1353,1353,1353,"MILLING, Mr Jacob Christian",Dead,Southampton,2,Man,48,Adult,Male,13,234360,[271],Machine Inspector,2nd Class Passenger,2,Jacob Christian,Milling,Mr,https://www.encyclopedia-titanica.org//titanic-victim/jacob-christian-milling.html
1354,1354,1354,1354,"MILLS, Mr Christopher",Alive,Southampton,Crew,Man,51,Adult,Male,,,C,Butcher,Victualling Crew,V,Christopher,Mills,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/christopher-mills.html
1355,1355,1355,1355,"MINAHAN, Dr William Edward",Dead,Queenstown,1,Man,44,Adult,Male,90,19928,[230],Merchant,1st Class Passenger,1,William Edward,Minahan,Dr,https://www.encyclopedia-titanica.org//titanic-victim/william-edward-bessant.html
1356,1356,1356,1356,"MINAHAN, Miss Daisy E.",Alive,Queenstown,1,Woman,33,Adult,Female,90,19928,14,,1st Class Passenger,1,Daisy E.,Minahan,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/daisy-minahan.html
1357,1357,1357,1357,"MINAHAN, Mrs Lillian E.",Alive,Queenstown,1,Woman,37,Adult,Female,90,19928,14,,1st Class Passenger,1,Lillian E.,Minahan,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/lillian-minahan.html
1358,1358,1358,1358,"MINEFF, Mr Ivan",Dead,Southampton,3,Man,24,Adult,Male,7.89583333,349233,,General Labourer,3rd Class Passenger,3,Ivan,Mineff,Mr,https://www.encyclopedia-titanica.org//titanic-victim/ivan-mineff.html
1359,1359,1359,1359,"MINKOFF, Mr Lazar",Dead,Southampton,3,Man,21,Adult,Male,7.89583333,349211,,General Labourer,3rd Class Passenger,3,Lazar,Minkoff,Mr,https://www.encyclopedia-titanica.org//titanic-victim/lazar-minkoff.html
1360,1360,1360,1360,"MINTRAM, Mr William",Dead,Southampton,Crew,Man,46,Adult,Male,,,,Fireman,Engineering Crew,E,William,Mintram,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-mintram.html
1361,1361,1361,1361,"MISHELLANY, Mr Abraham Mansoor",Dead,Belfast,Crew,Man,53,Adult,Male,,,,Printer Steward,Victualling Crew,V,Abraham Mansoor,Mishellany,Mr,https://www.encyclopedia-titanica.org//titanic-victim/abraham-mansoor-mishellany.html
1362,1362,1362,1362,"MITCHELL, Mr Henry Michael",Dead,Southampton,2,Man,71,Adult,Male,10.5,24580,,Retired,2nd Class Passenger,2,Henry Michael,Mitchell,Mr,https://www.encyclopedia-titanica.org//titanic-victim/henry-michael-mitchell.html
1363,1363,1363,1363,"MITCHELL, Mr Lorenzo (Lawrence) Horace",Dead,Southampton,Crew,Man,18,Adult,Male,,,,Trimmer,Engineering Crew,E,Lorenzo (Lawrence) Horace,Mitchell,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=Lorenzo+(Lawrence)+Horace+Mitchell
1364,1364,1364,1364,"MITKOFF, Mr Mito",Dead,Southampton,3,Man,23,Adult,Male,7.89583333,349221,,General Labourer,3rd Class Passenger,3,Mito,Mitkoff,Mr,https://www.encyclopedia-titanica.org//titanic-victim/mito-mitkoff.html
1365,1365,1365,1365,"MOCK, Mr Philipp Edmund",Alive,Cherbourg,1,Man,30,Adult,Male,57.75,13236,11,,1st Class Passenger,1,Philipp Edmund,Mock,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/philipp-mock.html
1366,1366,1366,1366,"MOCKLER, Miss Ellen Mary",Alive,Queenstown,3,Woman,23,Adult,Female,7.87916667,330980,16,,3rd Class Passenger,3,Ellen Mary,Mockler,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/ellen-mary-mockler.html
1367,1367,1367,1367,"MOEN, Mr Sigurd Hansen",Dead,Southampton,3,Man,27,Adult,Male,7.65,348123,[309],Carpenter / Joiner,3rd Class Passenger,3,Sigurd Hansen,Moen,Mr,https://www.encyclopedia-titanica.org//titanic-victim/sigurd-hansen-moen.html
1368,1368,1368,1368,"MOLSON, Mr Harry Markland",Dead,Southampton,1,Man,55,Adult,Male,30.5,113787,,Businessman,1st Class Passenger,1,Harry Markland,Molson,Mr,https://www.encyclopedia-titanica.org//titanic-victim/harry-molson.html
1369,1369,1369,1369,"MONR_S, Sr. Joan Javier",Dead,Southampton,Crew,Man,20,Adult,Male,,,[27],Assistant Waiter,Restaurant Staff,R,Joan Javier,Monr_s,Sr.,https://www.encyclopedia-titanica.org/titanic-search.php?q=Joan+Javier+Monr_s
1370,1370,1370,1370,"MONTEVERDI, Sig. Giovanni",Dead,Southampton,Crew,Man,23,Adult,Male,,,,Cook,Restaurant Staff,R,Giovanni,Monteverdi,Sig.,https://www.encyclopedia-titanica.org//titanic-victim/giovanni-monteverdi.html
1371,1371,1371,1371,"MONTVILA, Fr Juozas",Dead,Southampton,2,Man,27,Adult,Male,13,211536,,Priest / Minister,2nd Class Passenger,2,Juozas,Montvila,Fr,https://www.encyclopedia-titanica.org//titanic-victim/juozas-montvila.html
1372,1372,1372,1372,"MOODY, Mr James Paul",Dead,Belfast,Crew,Man,24,Adult,Male,,,,6th. Officer,Deck CrewTitanic Officers,D,James Paul,Moody,Mr,https://www.encyclopedia-titanica.org//titanic-victim/james-paul-moody.html
1373,1373,1373,1373,"MOOR, Master Meier",Alive,Southampton,3,Child,7,Child,Male,12.475,392096,14,,3rd Class Passenger,3,Meier,Moor,Master,https://www.encyclopedia-titanica.org//titanic-survivor/meier-moor.html
1374,1374,1374,1374,"MOOR, Mrs Beila",Alive,Southampton,3,Woman,29,Adult,Female,12.475,392096,14,Tailor,3rd Class Passenger,3,Beila,Moor,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/beila-moor.html
1375,1375,1375,1375,"MOORE, Mr Alfred Ernest",Dead,Southampton,Crew,Man,39,Adult,Male,,,,"Saloon Steward, 2nd Class",Victualling Crew,V,Alfred Ernest,Moore,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/george-alfred-moore.html
1376,1376,1376,1376,"MOORE, Mr Clarence Bloomfield",Dead,Southampton,1,Man,47,Adult,Male,42.4,113796,,Businessman,1st Class Passenger,1,Clarence Bloomfield,Moore,Mr,https://www.encyclopedia-titanica.org//titanic-victim/clarence-moore.html
1377,1377,1377,1377,"MOORE, Mr George Alfred",Alive,Southampton,Crew,Man,32,Adult,Male,,,3,Able Seaman,Deck Crew,D,George Alfred,Moore,Mr,https://www.encyclopedia-titanica.org//titanic-victim/george-alfred-bennett.html
1378,1378,1378,1378,"MOORE, Mr John J.",Alive,Southampton,Crew,Man,29,Adult,Male,,,,Fireman,Engineering Crew,E,John J.,Moore,Mr,https://www.encyclopedia-titanica.org/titanic-search.php?q=John+J.+Moore
1379,1379,1379,1379,"MOORE, Mr Leonard Charles",Dead,Southampton,3,Man,19,Adult,Male,8.05,54510,,Bricklayer,3rd Class Passenger,3,Leonard Charles,Moore,Mr,https://www.encyclopedia-titanica.org//titanic-victim/leonard-charles-moore.html
1380,1380,1380,1380,"MOORE, Mr Ralph",Dead,Southampton,Crew,Man,21,Adult,Male,,,,Trimmer,Engineering Crew,E,Ralph,Moore,Mr,https://www.encyclopedia-titanica.org//titanic-victim/ralph-moore.html
1381,1381,1381,1381,"MOORES, Mr Richard Henry",Dead,Southampton,Crew,Man,44,Adult,Male,,,,Greaser,Engineering Crew,E,Richard Henry,Moores,Mr,https://www.encyclopedia-titanica.org//titanic-victim/richard-henry-moores.html
1382,1382,1382,1382,"MORAN, Miss Bertha Bridget",Alive,Queenstown,3,Woman,28,Adult,Female,24.15,371110,16,,3rd Class Passenger,3,Bertha Bridget,Moran,Miss,https://www.encyclopedia-titanica.org//titanic-survivor/bertha-bridget-moran.html
1383,1383,1383,1383,"MORAN, Mr Daniel James",Dead,Queenstown,3,Man,27,Adult,Male,24.15,371110,,General Labourer,3rd Class Passenger,3,Daniel James,Moran,Mr,https://www.encyclopedia-titanica.org//titanic-victim/daniel-james-moran.html
1384,1384,1384,1384,"MORAWECK, Dr Ernest",Dead,Southampton,2,Man,54,Adult,Male,14,29011,,Doctor,2nd Class Passenger,2,Ernest,Moraweck,Dr,https://www.encyclopedia-titanica.org//titanic-victim/ernest-moraweck.html
1385,1385,1385,1385,"MORGAN (BIRD), Mr Charles Frederick",Dead,Southampton,Crew,Man,42,Adult,Male,,,,Storekeeper (1st Class),Victualling Crew,V,Charles Frederick,Morgan (bird),Mr,https://www.encyclopedia-titanica.org//titanic-victim/charles-frederick-back.html
1386,1386,1386,1386,"MORGAN, Mr Arthur Herbert",Dead,Southampton,Crew,Man,27,Adult,Male,,,,Trimmer,Engineering Crew,E,Arthur Herbert,Morgan,Mr,https://www.encyclopedia-titanica.org//titanic-victim/arthur-herbert-morgan.html
1387,1387,1387,1387,"MORGAN, Mr Thomas A.",Dead,Southampton,Crew,Man,26,Adult,Male,,,[302],Fireman,Engineering Crew,E,Thomas A.,Morgan,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/thomas-cardeza.html
1388,1388,1388,1388,"MORLEY, Mr Henry Samuel",Dead,Southampton,2,Man,38,Adult,Male,26,250655,,Confectioner,2nd Class Passenger,2,Henry Samuel,Morley,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/henry-samuel-etches.html
1389,1389,1389,1389,"MORLEY, Mr William",Dead,Southampton,3,Man,34,Adult,Male,8.05,364506,,Carpenter / Joiner,3rd Class Passenger,3,William,Morley,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-morley.html
1390,1390,1390,1390,"MORRIS, Mr Arthur",Dead,Southampton,Crew,Man,30,Adult,Male,,,,Greaser,Engineering Crew,E,Arthur,Morris,Mr,https://www.encyclopedia-titanica.org//titanic-victim/arthur-morris.html
1391,1391,1391,1391,"MORRIS, Mr Frank Herbert",Alive,Belfast,Crew,Man,28,Adult,Male,,,14,Bathroom Steward (1st Class),Victualling Crew,V,Frank Herbert,Morris,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/frank-herbert-morris.html
1392,1392,1392,1392,"MORRIS, Mr William Edward",Dead,Southampton,Crew,Man,22,Adult,Male,,,,Trimmer,Engineering Crew,E,William Edward,Morris,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-edward-bessant.html
1393,1393,1393,1393,"MORROW, Mr Thomas Rowan",Dead,Queenstown,3,Man,30,Adult,Male,7.75,372622,,General Labourer,3rd Class Passenger,3,Thomas Rowan,Morrow,Mr,https://www.encyclopedia-titanica.org//titanic-victim/thomas-rowan-morrow.html
1394,1394,1394,1394,"MOSS, Mr Albert Johan",Alive,Southampton,3,Man,29,Adult,Male,7.775,312991,B,,3rd Class Passenger,3,Albert Johan,Moss,Mr,https://www.encyclopedia-titanica.org//titanic-survivor/albert-johan-moss.html
1395,1395,1395,1395,"MOSS, Mr William",Dead,Belfast,Crew,Man,34,Adult,Male,,,,1st. Saloon Steward,Victualling Crew,V,William,Moss,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-moss.html
1396,1396,1396,1396,"MOUSSA, Mrs Mantoura Boulos",Alive,Cherbourg,3,Woman,35,Adult,Female,7.22916667,2626,,Housewife,3rd Class Passenger,3,Mantoura Boulos,Moussa,Mrs,https://www.encyclopedia-titanica.org//titanic-survivor/mantoura-boulos-moussa.html
1397,1397,1397,1397,"MOUTAL, Mr Rahamin Haim",Dead,Southampton,3,Man,28,Adult,Male,8.05,374746,,Traveller,3rd Class Passenger,3,Rahamin Haim,Moutal,Mr,https://www.encyclopedia-titanica.org//titanic-victim/rahamin-haim-moutal.html
1398,1398,1398,1398,"MOYES, Mr William Young",Dead,Belfast,Crew,Man,23,Adult,Male,,,,Senior 6th. Engineer,Engineering Crew,E,William Young,Moyes,Mr,https://www.encyclopedia-titanica.org//titanic-victim/william-young-moyes.html
1399,1399,1399,1399,"MUBaRIK, Master Halm",Alive,Cherbourg,3,Child,4,Child,Male,15.379,,C,,,3,Halm,Mubarik,Master,https://www.encyclopedia-titanica.org/titanic-search.php?q=Halm+Mubarik
1400,1400,1400,1400,"MUBaRIK, Master Jirjis",Alive,Cherbourg,3,Child,7,Child,Male,15.379,,C,,,3,Jirjis,Mubarik,Master,https://www.encyclopedia-titanica.org/titanic-search.php?q=Jirjis+Mubarik
1401,1401,1401,1401,"MUBaRIK, Mrs Amnah",Alive,Cherbourg,3,Woman,24,Adult,Female,15.379,,C,,,3,Amnah,Mubarik,Mrs,https://www.encyclopedia-titanica.org/titanic-search.php?q=Amnah+Mubarik
1402,1402,1402,1402,"MUDD, Mr Thomas Cupper",Dead,Southampton,2,Man,16,Adult,Male,10.5,S.O./P.P 3,,,2nd Class Passenger,2,Thomas Cupper,Mudd,Mr,https://www.encyclopedia-titanica.org//titanic-victim/thomas-cupper-mudd.html
1403,1403,1403,1403,"MULLEN, Miss Katherine Katie",Alive,Queenstown,3,Woman,21,Adult,Female,8.2,,16,,,3,Katherine Katie,Mullen,Miss,https://www.encyclopedia-titanica.org/titanic-search.php?q=Katherine+Katie+Mullen
